Record Creation ,Frequent Flier Number,Join Date,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2022-12-16,1118843483.0,,MICHAEL,harris,0,Y29710892,True,2,1,0,1,,7.0,0
2021-10-04,1118843483.0,2011-03-23,MICHAEL,harris,0,T08694606,True,5,4,1,0,1.0,10.0,0
2022-10-24,1118843483.0,,michael,,2,S08306394,False,9,2,0,0,12.0,10.0,0
2021-08-08,1118843483.0,,MICHAEL,harris,0,T33043368,False,7,10,0,1,0.0,,1
2021-01-01,Unknown,,michael,harris,1,T61330249,True,1,5,0,0,,10.0,0
2022-05-28,1118843483.0,,michael,Harris,0,Q67363227,True,1,9,1,1,,21.0,0
2023-03-06,1118843483.0,,michael,harris,1,Q43440781,True,5,10,1,1,11.0,4.0,0
2024-04-02,1118843483.0,2011-03-23,michael,,1,J30132703,False,4,11,0,0,3.0,9.0,1
2021-06-13,1118843483.0,,michael,Harris,3,M68529832,True,5,9,0,0,0.0,22.0,0
2022-01-12,5757916963.0,,laura,cohen,2,Z81632953,False,3,11,1,0,2.0,10.0,0
2022-04-04,5757916963.0,1997-02-22,LAURA,cohen,0,O20184568,True,7,3,0,1,0.0,8.0,1
2024-06-18,5757916963.0,1997-02-22,LAURA,Cohen,2,F40680936,False,8,0,0,0,0.0,5.0,1
2024-10-12,9018108027.0,2006-03-18,chad,Gonzales,0,W52675968,False,6,1,0,0,1.0,25.0,0
2024-07-27,9018108027.0,,CHAD,gonzales,1,O36056009,False,9,7,0,0,0.0,2.0,1
2023-12-27,9018108027.0,,chad,gonzales,3,X11753508,False,6,8,0,0,10.0,14.0,1
2024-08-30,4231779623.0,2023-08-23,,,3,S30225271,False,7,3,1,1,11.0,,1
2024-02-04,4231779623.0,,tammy,price,0,J25908376,False,7,9,0,0,4.0,10.0,1
2022-12-19,4231779623.0,,TAMMY,Price,3,,True,10,1,1,1,3.0,23.0,1
2022-09-09,4231779623.0,2023-08-23,TAMMY,Price,4,B73079247,True,6,7,0,0,4.0,10.0,1
2021-08-21,4231779623.0,,TAMMY,price,1,,False,3,7,0,0,0.0,9.0,0
2023-10-24,4231779623.0,,TAMMY,Price,3,A89302314,True,2,1,0,0,2.0,12.0,1
2022-07-25,4231779623.0,,TAMMY,Price,0,M38241001,True,3,2,1,1,4.0,21.0,0
2023-06-16,4231779623.0,2023-08-23,tammy,price,0,G31718372,False,6,5,0,1,0.0,10.0,1
2021-12-29,4231779623.0,2023-08-23,tammy,Price,1,D31946716,True,7,8,1,1,1.0,16.0,1
2022-04-11,4231779623.0,,TAMMY,Price,1,X81982244,True,6,2,1,0,11.0,7.0,1
2022-03-29,8097148081.0,,HEATHER,Martinez,0,U05219243,True,3,9,0,1,0.0,16.0,1
2021-05-01,8097148081.0,,heather,Martinez,0,Z37761131,True,9,1,0,2,0.0,5.0,0
2024-08-06,8097148081.0,2014-02-10,HEATHER,martinez,3,I72811705,False,8,0,1,1,4.0,16.0,1
2023-06-14,6252747038.0,2006-05-31,andre,Taylor,0,B09002771,True,3,6,1,0,0.0,1.0,0
2024-04-18,6252747038.0,,ANDRE,taylor,2,G57872892,True,1,2,0,0,12.0,12.0,1
2022-07-20,Unknown,2006-05-31,ANDRE,Taylor,3,,False,0,5,0,0,1.0,,0
2023-11-25,8832184894.0,,alexis,harding,1,T25592492,True,7,9,0,0,4.0,21.0,0
2024-09-18,8832184894.0,,ALEXIS,Harding,3,,False,9,3,0,1,4.0,20.0,0
2024-06-01,8832184894.0,2001-08-25,alexis,Harding,0,N57434160,False,3,9,1,0,0.0,5.0,0
2024-07-17,8832184894.0,,alexis,harding,0,W73508194,False,3,9,0,0,9.0,1.0,0
2023-03-30,4821980342.0,,lauren,Stevenson,0,W63397023,True,0,2,0,2,11.0,20.0,0
2023-10-17,4821980342.0,,LAUREN,Stevenson,1,T36616516,False,10,11,0,0,2.0,9.0,0
2022-04-16,Unknown,,LAUREN,stevenson,4,G88114536,True,4,7,1,0,11.0,8.0,1
2024-09-08,4821980342.0,2005-09-02,LAUREN,stevenson,2,O05152818,True,3,0,1,1,13.0,8.0,1
2021-03-20,6067189103.0,,NANCY,dunn,1,U92855351,True,9,2,0,0,,16.0,0
2024-06-23,6067189103.0,,nancy,dunn,3,H35813477,False,6,8,1,1,3.0,3.0,0
2022-05-06,6067189103.0,,NANCY,Dunn,3,W36078710,False,0,7,1,1,8.0,9.0,0
2021-10-01,6067189103.0,1991-06-29,NANCY,dunn,3,W11793619,False,3,5,1,1,,10.0,1
2023-08-12,6067189103.0,,NANCY,dunn,3,U82876574,False,0,1,1,2,0.0,19.0,0
2021-11-23,6067189103.0,,nancy,dunn,3,A83259921,False,0,7,0,1,,8.0,1
2023-07-25,6067189103.0,,nancy,dunn,3,I27230583,True,4,6,0,1,,16.0,1
2021-11-03,6067189103.0,,NANCY,dunn,2,N08417298,False,6,8,1,0,10.0,5.0,0
2022-10-15,6067189103.0,1991-06-29,NANCY,dunn,1,L39943351,False,1,8,1,1,0.0,3.0,1
2024-06-19,6067189103.0,1991-06-29,NANCY,Dunn,1,X54433690,True,0,3,0,1,3.0,17.0,0
2024-04-17,5636457368.0,,CHRISTINA,Williams,3,D80863899,True,4,1,1,1,,10.0,1
2023-10-25,5636457368.0,,christina,Williams,3,Q46121436,False,4,1,1,1,,12.0,0
2022-02-07,5636457368.0,,CHRISTINA,williams,3,E77598808,False,2,9,1,0,,14.0,0
2022-01-02,5636457368.0,,CHRISTINA,Williams,0,V78296600,True,4,6,0,0,0.0,12.0,1
2021-09-11,5636457368.0,,CHRISTINA,williams,2,C04276811,True,2,1,0,0,0.0,16.0,0
2024-10-12,8369887787.0,2014-04-08,,Blair,1,Q76367280,False,5,10,0,1,,,0
2021-02-07,8369887787.0,2014-04-08,,blair,1,C71674383,True,7,4,1,1,8.0,8.0,1
2024-05-11,8369887787.0,,lisa,,3,C83021750,False,11,2,0,1,,20.0,0
2023-02-26,7037117950.0,,christopher,Davis,3,W63648674,True,9,2,0,0,0.0,7.0,1
2023-10-12,7037117950.0,2007-05-20,CHRISTOPHER,Davis,3,N72969876,False,6,7,0,1,12.0,8.0,0
2023-08-23,7037117950.0,,christopher,Davis,3,V44100334,False,2,5,0,0,,6.0,1
2021-08-16,4720893347.0,,diana,Oliver,0,C82239037,False,3,0,0,0,,16.0,0
2023-12-17,4720893347.0,,DIANA,oliver,1,T76336132,True,6,10,1,1,,15.0,1
2023-11-02,4720893347.0,,DIANA,oliver,3,L18742979,False,4,2,1,1,0.0,12.0,1
2022-07-21,4720893347.0,,DIANA,oliver,3,S92499160,False,0,8,1,0,0.0,24.0,0
2023-05-20,4282422100.0,,philip,Gallagher,3,H13537453,True,8,2,1,1,3.0,4.0,0
2022-02-18,4282422100.0,,PHILIP,Gallagher,0,Z10239548,False,4,1,0,1,,10.0,0
2021-06-02,4282422100.0,,,Gallagher,2,G61036758,True,11,3,1,1,0.0,4.0,1
2022-10-26,4282422100.0,1990-03-19,PHILIP,Gallagher,0,V69683182,True,4,9,1,0,0.0,15.0,1
2024-07-23,4282422100.0,,PHILIP,gallagher,3,J32115197,False,10,2,0,0,2.0,7.0,0
2023-06-02,4154784763.0,2022-04-19,jessica,Blevins,1,S74615171,False,3,1,1,1,9.0,10.0,0
2023-04-19,Unknown,,JESSICA,Blevins,2,S23799504,False,7,0,1,1,0.0,19.0,0
2021-07-13,4154784763.0,,JESSICA,blevins,0,K41313352,False,7,1,0,2,,1.0,0
2023-07-01,4154784763.0,,JESSICA,blevins,3,H87772376,True,6,2,1,1,,8.0,0
2021-04-10,4154784763.0,,jessica,Blevins,3,F80199043,False,3,2,0,1,10.0,3.0,1
2023-08-18,Unknown,,jessica,blevins,0,D43191099,False,9,6,0,1,3.0,9.0,1
2022-12-20,4154784763.0,,jessica,blevins,0,I06427203,False,4,7,0,0,2.0,17.0,1
2024-05-26,4154784763.0,,,Blevins,0,Q21580389,True,0,6,1,0,3.0,13.0,0
2022-06-03,4154784763.0,2022-04-19,JESSICA,Blevins,1,Z77220126,False,0,2,1,1,2.0,1.0,1
2021-01-12,4154784763.0,,JESSICA,Blevins,2,P87818926,True,6,3,1,0,2.0,3.0,1
2022-03-29,6967963667.0,,BOBBY,gallagher,2,O54832392,False,11,3,0,1,0.0,12.0,1
2024-01-23,6967963667.0,2011-04-16,BOBBY,Gallagher,2,M81859116,False,2,9,1,1,,8.0,0
2023-08-05,6967963667.0,2011-04-16,BOBBY,Gallagher,3,X11219123,True,8,9,0,2,2.0,8.0,0
2023-01-31,6967963667.0,2011-04-16,BOBBY,gallagher,2,C42763551,False,6,3,0,0,10.0,13.0,1
2021-10-22,6967963667.0,,BOBBY,Gallagher,2,A74094455,True,1,6,1,0,0.0,14.0,1
2023-07-30,6967963667.0,,bobby,Gallagher,3,J14960493,True,9,3,2,1,,20.0,1
2023-05-02,6967963667.0,,bobby,Gallagher,2,J37789662,True,10,6,1,1,2.0,8.0,0
2023-05-19,6967963667.0,,BOBBY,gallagher,0,B72209068,False,1,10,0,1,,8.0,1
2023-02-11,6967963667.0,,BOBBY,gallagher,0,P16212637,True,10,6,1,1,9.0,2.0,1
2023-05-11,6967963667.0,,BOBBY,gallagher,3,B82289703,True,2,0,0,1,0.0,18.0,1
2022-08-10,4970048465.0,2016-06-10,TABITHA,rodriguez,2,K63240064,False,9,4,0,0,4.0,7.0,0
2021-01-03,4970048465.0,,tabitha,rodriguez,3,G54482026,False,7,4,1,0,0.0,9.0,1
2021-02-20,4970048465.0,,tabitha,rodriguez,3,G56733599,False,11,0,1,0,1.0,18.0,1
2022-10-27,4953951926.0,1996-10-23,aaron,chase,1,I86206794,True,6,7,0,0,4.0,7.0,0
2023-07-02,4953951926.0,1996-10-23,,chase,2,Y42721899,False,6,2,1,1,4.0,1.0,0
2024-03-27,4953951926.0,,AARON,chase,2,G51543233,False,1,8,0,1,0.0,6.0,0
2021-04-10,4953951926.0,,aaron,Chase,3,E39778067,True,3,11,1,1,9.0,12.0,0
2024-07-01,9075970836.0,2016-05-02,abigail,reed,3,Y92230080,False,6,7,0,0,0.0,10.0,0
2024-05-26,9075970836.0,,abigail,reed,0,N81417778,False,3,0,1,1,,3.0,0
2023-12-19,9075970836.0,2016-05-02,ABIGAIL,reed,2,C32504521,True,0,4,1,1,0.0,23.0,1
2022-01-23,9075970836.0,,,reed,1,A03125387,False,7,11,0,0,7.0,13.0,1
2021-01-13,9075970836.0,,abigail,reed,3,R35025475,True,8,0,1,0,0.0,19.0,1
2023-02-12,4198392956.0,2012-02-27,BRYAN,Ruiz,0,X95386216,False,0,8,0,0,,10.0,1
2023-05-04,4198392956.0,,bryan,ruiz,2,Q23791585,False,4,6,0,2,9.0,21.0,0
2023-06-12,4198392956.0,,bryan,ruiz,0,V66632422,False,2,11,1,1,0.0,7.0,1
2021-10-29,4198392956.0,2012-02-27,BRYAN,Ruiz,1,V34644602,False,3,5,0,0,1.0,8.0,0
2021-05-25,6670256765.0,,DANIEL,Bauer,3,B16070054,True,10,6,1,1,,1.0,1
2021-09-23,Unknown,,DANIEL,,3,Z08146557,True,8,11,0,0,4.0,16.0,0
2021-07-20,Unknown,1987-11-21,DANIEL,bauer,3,Z41944903,False,4,10,1,1,,20.0,0
2021-01-09,6670256765.0,1987-11-21,daniel,Bauer,1,J47621321,True,4,2,1,1,,2.0,0
2021-03-15,6399052289.0,2002-02-10,glenn,Vasquez,1,N72636521,True,0,4,0,1,10.0,7.0,0
2021-10-03,6399052289.0,2002-02-10,,vasquez,3,F66580455,False,9,0,0,1,10.0,4.0,0
2022-08-11,6399052289.0,,GLENN,vasquez,1,F36137976,True,9,6,1,1,9.0,18.0,1
2022-07-18,6110173378.0,,christopher,gonzalez,3,Y06524906,False,1,5,1,0,4.0,10.0,0
2022-09-11,6110173378.0,,CHRISTOPHER,Gonzalez,2,Z24850889,False,1,3,1,0,,16.0,1
2024-02-16,6110173378.0,,christopher,,4,I65675824,False,11,10,0,0,,4.0,0
2022-07-07,4060541943.0,2009-09-23,MOLLY,Rojas,2,A22314338,True,8,5,1,0,0.0,4.0,1
2021-03-28,4060541943.0,2009-09-23,molly,Rojas,3,G29082024,False,4,9,1,0,0.0,9.0,0
2021-04-21,4060541943.0,,molly,Rojas,4,J16274308,False,9,8,2,1,12.0,,1
2023-05-23,4060541943.0,,molly,Rojas,2,Q33020281,False,4,8,0,1,2.0,16.0,1
2023-08-29,4060541943.0,,molly,Rojas,0,T82811407,False,2,3,0,1,4.0,12.0,1
2022-01-15,Unknown,2020-05-09,,hahn,3,G51503459,False,7,2,1,2,11.0,20.0,0
2021-02-22,76520570.0,2020-05-09,,hahn,2,U03365024,True,7,2,0,0,9.0,24.0,0
2023-11-24,76520570.0,2020-05-09,rebecca,hahn,1,U56950063,True,3,9,1,0,0.0,2.0,1
2021-08-23,76520570.0,,REBECCA,Hahn,0,C37577830,True,5,3,0,2,,10.0,0
2021-03-18,8519740441.0,2001-12-03,joshua,Sparks,2,D58037781,False,2,3,1,1,7.0,18.0,1
2024-05-05,8519740441.0,2001-12-03,JOSHUA,sparks,1,N38946120,False,7,10,1,0,3.0,16.0,1
2024-06-14,8519740441.0,2001-12-03,joshua,sparks,1,I97778697,True,0,10,0,1,0.0,14.0,1
2022-09-28,8519740441.0,2001-12-03,joshua,sparks,3,E99866975,False,6,8,1,0,,12.0,0
2023-07-25,Unknown,,steven,hurst,1,Y62880614,False,4,0,0,1,0.0,,1
2024-01-04,9481480597.0,2006-04-27,STEVEN,hurst,3,,False,3,8,0,0,9.0,10.0,0
2024-07-04,Unknown,,steven,,3,B71382352,False,2,7,1,0,,9.0,0
2023-11-23,8973082721.0,,KEITH,white,1,M44394676,False,11,1,1,1,9.0,6.0,1
2022-08-05,8973082721.0,1998-06-12,keith,white,0,Y54155179,False,0,6,0,0,,5.0,0
2023-08-05,8973082721.0,,KEITH,white,3,H63694564,True,1,2,0,1,7.0,7.0,1
2022-04-18,8973082721.0,,keith,White,0,,True,3,4,1,1,12.0,7.0,1
2024-07-11,8973082721.0,,,white,2,Z20699789,False,3,0,0,0,3.0,24.0,1
2024-02-12,5945442472.0,,thomas,Boone,0,L04116722,True,3,2,0,0,10.0,2.0,1
2023-01-01,5945442472.0,2004-10-20,,boone,3,I86866590,False,8,3,2,1,12.0,4.0,1
2024-07-12,5945442472.0,,THOMAS,Boone,2,H68319219,True,10,6,0,1,,14.0,1
2022-10-05,5945442472.0,2004-10-20,thomas,boone,1,H07471581,False,10,10,1,0,12.0,7.0,1
2021-08-17,5945442472.0,,THOMAS,Boone,3,B80114254,False,4,10,0,1,,13.0,1
2022-02-23,9070361036.0,,david,herring,0,S13798964,False,3,5,0,0,0.0,21.0,1
2021-11-20,9070361036.0,2006-12-29,david,Herring,2,B44827577,False,8,0,0,1,2.0,18.0,1
2021-07-05,9070361036.0,2006-12-29,DAVID,herring,0,E52039259,False,6,11,1,0,,18.0,1
2022-07-04,9070361036.0,,david,herring,1,B07725763,False,2,0,0,0,6.0,18.0,0
2023-06-09,9070361036.0,2006-12-29,DAVID,herring,3,O74341694,False,10,8,0,0,4.0,10.0,0
2021-09-12,7071303081.0,1993-06-07,adam,hall,0,,True,6,2,1,2,10.0,,0
2022-11-18,7071303081.0,1993-06-07,adam,hall,3,Z95487346,False,3,0,0,1,,1.0,1
2023-12-05,7071303081.0,,ADAM,Hall,3,P90107993,True,10,7,1,0,,17.0,1
2021-06-04,7071303081.0,1993-06-07,ADAM,Hall,0,K14929234,False,4,8,0,0,12.0,4.0,1
2024-05-23,7105948519.0,,NATALIE,monroe,2,L93327639,False,11,2,1,0,0.0,10.0,0
2021-04-28,7105948519.0,2003-02-09,NATALIE,monroe,1,A43630503,False,6,5,0,1,0.0,9.0,1
2024-01-12,7105948519.0,,NATALIE,Monroe,0,,True,9,8,1,0,0.0,7.0,0
2021-05-24,7105948519.0,,natalie,monroe,2,N00350835,True,4,8,1,0,9.0,9.0,1
2022-05-28,7105948519.0,2003-02-09,NATALIE,monroe,4,O19890078,True,6,8,0,0,0.0,,0
2021-11-11,5470295762.0,,alison,rice,0,,False,3,7,0,1,0.0,5.0,1
2022-07-03,5470295762.0,2013-04-29,ALISON,Rice,3,V03880981,False,9,6,1,1,2.0,5.0,1
2023-12-13,5470295762.0,,alison,rice,0,S33141355,False,0,8,0,1,8.0,,1
2024-01-07,Unknown,2013-04-29,,Rice,0,N70330619,True,11,5,0,0,,18.0,0
2022-10-29,5470295762.0,,alison,rice,0,H31927525,False,1,2,1,1,0.0,16.0,1
2024-09-23,1305483256.0,,COLE,Short,2,D97140037,False,7,2,1,1,3.0,6.0,0
2023-02-10,1305483256.0,,COLE,Short,4,B56897737,False,5,7,1,0,,9.0,0
2022-03-23,1305483256.0,,COLE,short,3,K32092493,True,1,2,1,0,0.0,5.0,1
2021-05-01,1305483256.0,,,Short,0,I44646722,False,9,3,1,1,4.0,10.0,0
2021-12-23,1305483256.0,,cole,Short,0,F13517569,False,9,6,1,1,2.0,2.0,1
2023-10-03,5391422540.0,,MATTHEW,brown,2,R00479239,True,6,8,1,1,0.0,7.0,1
2023-07-17,5391422540.0,2006-12-21,matthew,Brown,1,O26514008,False,9,4,1,1,0.0,13.0,0
2023-11-27,5391422540.0,,MATTHEW,Brown,1,H36053473,False,0,8,0,1,10.0,20.0,1
2021-03-14,Unknown,2006-12-21,matthew,brown,2,Y90491058,True,9,7,0,0,4.0,21.0,1
2021-07-17,5391422540.0,,MATTHEW,brown,4,Q11250561,False,10,7,1,1,0.0,19.0,0
2023-03-14,5391422540.0,,matthew,brown,2,K88263076,False,4,2,0,0,3.0,16.0,0
2024-05-31,5391422540.0,,matthew,brown,2,W45442708,False,2,4,1,2,,13.0,1
2023-07-19,5391422540.0,,MATTHEW,Brown,0,C54795229,True,6,4,2,0,10.0,3.0,1
2022-09-05,5391422540.0,,matthew,Brown,1,G37546137,False,5,3,1,0,,12.0,0
2024-05-26,5391422540.0,2006-12-21,MATTHEW,Brown,3,B42741276,False,0,1,1,1,4.0,6.0,1
2023-09-13,3014762510.0,,KIM,parker,1,,False,10,4,0,1,11.0,5.0,1
2024-09-04,3014762510.0,,KIM,parker,2,K57343330,True,6,10,0,1,0.0,5.0,1
2022-08-25,3014762510.0,,kim,Parker,1,M81284613,True,11,5,1,0,1.0,8.0,0
2022-11-02,3014762510.0,2018-05-26,KIM,Parker,1,R59381587,True,5,1,0,1,10.0,20.0,0
2022-07-15,Unknown,,kim,Parker,1,G21529511,False,9,5,0,0,8.0,18.0,1
2022-03-06,3014762510.0,2018-05-26,kim,Parker,1,L29049027,True,7,6,2,1,,8.0,0
2022-06-30,3014762510.0,,kim,parker,0,D61895331,False,9,2,0,0,12.0,2.0,0
2024-02-24,3014762510.0,2018-05-26,kim,Parker,3,C86129714,False,4,5,1,0,0.0,17.0,0
2023-01-09,Unknown,,KIM,parker,0,C88638626,False,4,5,1,1,0.0,,1
2022-08-19,3014762510.0,2018-05-26,kim,Parker,0,C64680695,False,9,8,0,2,4.0,15.0,0
2022-10-04,7862404688.0,,david,,2,M90079986,False,9,2,1,1,3.0,15.0,0
2023-11-21,7862404688.0,2009-10-23,DAVID,Valdez,0,R03199131,True,8,1,0,0,3.0,6.0,1
2021-04-12,Unknown,,DAVID,valdez,0,W55141935,False,8,5,0,0,,21.0,1
2024-09-27,7862404688.0,2009-10-23,david,valdez,3,I57091933,False,8,5,1,0,,8.0,1
2023-07-25,2961607701.0,,kelli,allen,2,B53067143,True,4,9,1,0,8.0,14.0,1
2022-05-03,2961607701.0,,kelli,allen,3,A43952358,False,4,2,0,1,1.0,11.0,0
2022-02-11,2961607701.0,1992-09-12,kelli,allen,3,A43216418,False,8,0,1,1,,4.0,0
2023-02-16,2961607701.0,1992-09-12,kelli,Allen,1,Z75061133,True,6,1,1,1,,3.0,0
2022-09-12,2961607701.0,,kelli,allen,2,I79120216,False,2,0,0,0,,20.0,0
2022-11-18,490999464.0,,RUTH,long,3,D23280750,True,5,7,0,1,10.0,18.0,1
2022-01-04,490999464.0,1993-09-15,ruth,Long,1,F42938124,True,4,2,0,0,,19.0,1
2023-06-23,490999464.0,,ruth,Long,2,B29301504,False,8,9,0,2,1.0,,0
2023-07-24,490999464.0,1993-09-15,ruth,long,1,J94094298,True,5,3,0,0,0.0,17.0,1
2022-01-17,Unknown,2021-02-26,RYAN,Villegas,2,F51639053,False,6,8,1,1,4.0,8.0,0
2023-08-11,1761981700.0,,ryan,Villegas,0,S98549272,True,10,1,0,0,0.0,9.0,1
2024-06-12,1761981700.0,,RYAN,Villegas,1,Y70752842,False,7,9,1,0,3.0,8.0,1
2022-03-23,Unknown,,ryan,villegas,3,Q46590550,True,9,11,2,1,4.0,10.0,1
2023-11-25,1761981700.0,,,Villegas,0,H56208622,True,7,2,1,0,0.0,1.0,0
2021-03-16,Unknown,,RYAN,,2,W58031871,True,4,0,0,0,,12.0,0
2022-10-27,1761981700.0,,ryan,Villegas,2,,False,0,8,1,0,1.0,12.0,0
2024-08-08,1761981700.0,2021-02-26,RYAN,,0,X88642506,False,10,3,0,0,,9.0,0
2023-03-05,1761981700.0,,ryan,villegas,0,C45448442,True,6,2,1,1,6.0,16.0,1
2021-05-05,1761981700.0,,ryan,,2,K70410516,False,9,1,1,0,11.0,14.0,1
2021-07-29,8323073544.0,2020-06-29,HALEY,morris,2,V48960494,False,0,8,0,1,0.0,5.0,0
2023-07-13,8323073544.0,,HALEY,Morris,4,I16996648,True,9,5,0,0,,2.0,0
2024-01-14,8323073544.0,2020-06-29,haley,Morris,2,Z36349024,False,0,2,0,1,,6.0,1
2022-12-30,9149178130.0,,nicole,Cobb,2,H02028389,False,7,3,1,0,,15.0,1
2022-08-22,9149178130.0,,nicole,cobb,0,O00434077,False,3,7,2,0,0.0,14.0,0
2024-07-23,9149178130.0,2002-07-20,,,2,R93244922,True,7,3,0,1,3.0,9.0,0
2022-09-11,Unknown,,nicole,cobb,0,W64719585,False,7,0,2,0,,,1
2023-03-05,9149178130.0,,nicole,cobb,0,I29694924,False,4,6,1,2,11.0,10.0,0
2023-08-08,9149178130.0,,nicole,Cobb,3,O89232410,True,3,6,1,1,3.0,11.0,1
2022-02-13,9149178130.0,,nicole,cobb,0,Y40904286,False,0,11,1,1,0.0,25.0,0
2021-09-17,9149178130.0,,,Cobb,4,J84175264,False,2,11,0,0,1.0,9.0,1
2024-10-10,9149178130.0,2002-07-20,nicole,Cobb,1,,False,2,5,0,0,,10.0,0
2021-11-27,9149178130.0,,nicole,cobb,3,D59704832,True,1,4,1,1,4.0,4.0,1
2024-09-10,9258122612.0,1988-04-17,michael,Curry,2,T99567283,True,3,11,0,0,,15.0,0
2022-10-18,9258122612.0,1988-04-17,michael,,0,F31545807,True,6,7,0,0,0.0,,1
2022-10-27,9258122612.0,,MICHAEL,curry,4,S85310248,True,10,10,0,1,0.0,14.0,1
2021-01-11,4320348435.0,1997-12-07,PAULA,Rojas,3,C94382036,False,4,9,0,1,1.0,9.0,0
2023-10-17,4320348435.0,,paula,Rojas,3,C06462911,True,3,8,0,2,0.0,,1
2022-10-02,4320348435.0,,PAULA,Rojas,1,P91039663,True,5,1,0,1,,3.0,0
2022-01-31,2291765711.0,,christopher,Hoover,4,D73115197,True,8,9,0,0,,7.0,0
2023-11-01,2291765711.0,1999-12-06,CHRISTOPHER,hoover,2,S00650460,False,0,1,1,0,11.0,19.0,0
2023-08-26,2291765711.0,,christopher,Hoover,2,X72352202,False,7,9,1,1,,10.0,0
2024-01-19,2291765711.0,,christopher,hoover,2,H68581994,False,6,7,0,0,0.0,12.0,1
2022-01-13,Unknown,,christopher,hoover,0,P78497281,False,3,9,0,0,9.0,16.0,1
2021-08-20,Unknown,,KRISTEN,espinoza,1,C53252585,False,9,3,0,0,,15.0,0
2022-08-08,310687690.0,,KRISTEN,Espinoza,0,C12784125,False,11,1,0,0,1.0,1.0,1
2024-10-10,310687690.0,,kristen,espinoza,3,V90266882,False,8,9,1,0,3.0,3.0,1
2021-03-04,2143594655.0,2019-07-13,michael,gilbert,0,,True,8,6,1,0,,13.0,1
2022-06-26,2143594655.0,,MICHAEL,,4,K86448476,True,9,1,0,1,0.0,2.0,0
2023-09-09,Unknown,,michael,Gilbert,2,X83824915,False,1,10,1,0,3.0,1.0,0
2021-05-28,2143594655.0,,michael,gilbert,1,G93977271,True,7,2,0,1,3.0,8.0,1
2023-08-17,2143594655.0,,MICHAEL,Gilbert,1,O31640930,False,9,8,1,0,8.0,25.0,1
2024-06-04,2143594655.0,,michael,gilbert,3,D33550217,False,5,4,1,1,,5.0,0
2023-12-12,2143594655.0,,MICHAEL,gilbert,3,V56714075,False,1,7,1,1,,18.0,1
2021-01-01,2143594655.0,2019-07-13,michael,gilbert,2,J55127807,True,6,5,0,1,1.0,1.0,0
2023-10-14,2143594655.0,2019-07-13,michael,gilbert,3,R80795226,False,1,2,0,1,,1.0,0
2021-09-25,2143594655.0,,MICHAEL,gilbert,0,O07049255,True,0,9,1,0,0.0,15.0,1
2023-04-02,6995842171.0,2002-10-20,tiffany,,1,Z93256584,True,2,5,2,0,4.0,8.0,1
2023-06-19,6995842171.0,2002-10-20,TIFFANY,francis,2,V65895854,False,0,7,2,0,0.0,3.0,0
2024-01-13,6995842171.0,,TIFFANY,Francis,4,C53948266,False,3,7,1,1,0.0,6.0,0
2021-09-23,6995842171.0,2002-10-20,tiffany,francis,0,C88365666,False,9,4,0,0,0.0,14.0,1
2024-07-05,6995842171.0,,tiffany,Francis,2,P30537767,True,6,9,0,0,,15.0,0
2021-01-22,5817795526.0,,JESSICA,Boyd,2,E78392686,False,9,0,0,1,0.0,10.0,0
2024-07-08,5817795526.0,,jessica,Boyd,0,Q54844848,True,2,9,0,1,0.0,11.0,1
2023-05-29,5817795526.0,2003-02-01,JESSICA,Boyd,1,W71827002,True,4,3,2,1,,1.0,0
2023-09-12,1900956310.0,,joseph,Nicholson,2,X31111293,True,0,11,0,1,1.0,,1
2021-10-11,1900956310.0,,,nicholson,1,L74761238,False,0,7,1,1,,7.0,0
2021-02-19,1900956310.0,,JOSEPH,Nicholson,2,T64977502,False,9,10,1,1,4.0,1.0,0
2021-05-26,4363986373.0,,mark,ford,0,S18459257,True,7,3,1,0,,3.0,0
2022-03-31,4363986373.0,,mark,ford,0,I82123483,True,7,3,1,0,13.0,9.0,1
2023-06-09,4363986373.0,2009-11-06,mark,Ford,3,T75042306,False,1,9,0,1,0.0,11.0,0
2022-04-18,4363986373.0,,MARK,ford,3,S41567879,False,4,6,1,0,4.0,18.0,1
2024-08-03,9377054733.0,2021-02-08,,ramos,2,A54940985,True,4,9,0,0,0.0,18.0,1
2024-06-06,Unknown,2021-02-08,KATHRYN,Ramos,4,U03063641,False,4,11,0,1,11.0,5.0,0
2021-08-22,9377054733.0,,kathryn,ramos,2,G00502150,False,3,10,1,0,2.0,21.0,1
2022-04-04,7357772302.0,,LINDA,Reid,1,,True,10,7,0,1,,2.0,1
2023-05-20,7357772302.0,,linda,Reid,3,P24382905,True,9,5,1,1,0.0,,0
2023-12-17,7357772302.0,2006-07-22,,,2,X46256725,False,9,1,1,0,6.0,5.0,1
2024-08-15,7533196517.0,,blake,wilson,1,O12481200,True,3,0,1,1,2.0,1.0,1
2022-07-14,7533196517.0,,blake,,3,F61758925,True,5,9,0,1,0.0,6.0,0
2024-06-21,7533196517.0,2002-07-24,BLAKE,,2,R62108359,False,5,9,1,0,11.0,23.0,0
2021-06-30,2502862754.0,,DEBRA,walker,3,Z07954578,True,2,0,1,1,9.0,9.0,1
2024-09-15,2502862754.0,,debra,walker,2,P96000259,False,7,9,1,1,,18.0,1
